"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃæ¼ö¿Â(¡É)","ÁßÃæ¿°ºÐ(psu)","ÁßÃæDO(mg/L)","ÁßÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
±âÀå(bgj8a),"2017-03-08 06:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 07:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 07:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-08 08:00",11.9,,,5,11.9,,,10,12,,,15
±âÀå(bgj8a),"2017-03-08 08:30",11.9,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-08 09:00",12,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-08 09:30",11.9,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-08 10:00",12.1,,,5,12,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-08 10:30",12.1,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-08 11:00",12.2,,,5,12.2,,,10,12,,,15
±âÀå(bgj8a),"2017-03-08 11:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 12:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 12:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 13:00",12.2,,,5,12.2,,,10,12,,,15
±âÀå(bgj8a),"2017-03-08 13:30",12.3,,,5,12.2,,,10,12,,,15
±âÀå(bgj8a),"2017-03-08 14:00",12.3,,,5,12.2,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-08 14:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 15:00",12.3,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 15:30",12.3,,,5,12.3,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 16:00",12.3,,,5,12.3,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-08 16:30",12.3,,,5,12.3,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-08 17:00",12.3,,,5,12.3,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-08 17:30",12.3,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 18:00",12.2,,,5,12.2,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-08 18:30",12.2,,,5,12.2,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-08 19:00",12.2,,,5,12.2,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-08 19:30",12.2,,,5,12.2,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-08 20:00",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 20:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 21:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-08 21:30",12.2,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-08 22:00",12.2,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-08 22:30",12.2,,,5,12.2,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-08 23:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 00:00",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 00:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 01:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 01:30",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 02:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 02:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 03:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 03:30",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 04:00",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 04:30",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 05:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 05:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 06:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 06:30",12.1,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-09 07:00",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 07:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 08:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 09:00",11.8,,,5,11.8,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 09:30",11.8,,,5,11.8,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 10:00",11.9,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 10:30",12.1,,,5,12,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 11:00",12,,,5,11.9,,,10,11.8,,,15
±âÀå(bgj8a),"2017-03-09 11:30",12,,,5,11.8,,,10,11.8,,,15
±âÀå(bgj8a),"2017-03-09 12:00",11.9,,,5,11.8,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 12:30",12.1,,,5,12,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 13:00",12.2,,,5,12.1,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 13:30",12.2,,,5,12.1,,,10,12,,,15
±âÀå(bgj8a),"2017-03-09 14:00",12.1,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-09 14:30",12.1,,,5,12.2,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 15:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 15:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 16:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 16:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 17:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 17:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 18:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-09 18:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 19:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 19:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 20:00",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 20:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-09 21:00",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-09 21:30",11.9,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 22:00",11.9,,,5,11.9,,,10,12,,,15
±âÀå(bgj8a),"2017-03-09 22:30",11.9,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 23:00",11.9,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-09 23:30",11.9,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 00:00",11.9,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 00:30",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 01:00",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 01:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 02:00",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 02:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 03:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 03:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 04:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 04:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 05:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 05:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 06:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 06:30",12.1,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 07:00",12.1,,,5,12,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 07:30",11.9,,,5,11.9,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 08:00",11.9,,,5,11.9,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 08:30",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 09:00",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 09:30",11.8,,,5,11.8,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 10:00",11.8,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 10:30",11.9,,,5,11.8,,,10,11.8,,,15
±âÀå(bgj8a),"2017-03-10 11:00",11.8,,,5,11.8,,,10,11.8,,,15
±âÀå(bgj8a),"2017-03-10 11:30",11.8,,,5,11.8,,,10,11.8,,,15
±âÀå(bgj8a),"2017-03-10 12:00",11.9,,,5,11.8,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 12:30",12.1,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 13:00",12.1,,,5,12,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 13:30",12.1,,,5,12,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 14:00",12.1,,,5,12.1,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 14:30",12.2,,,5,12.1,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-10 15:00",12.1,,,5,12.1,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 15:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 16:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-10 16:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-10 17:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-10 17:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-10 18:00",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-10 18:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-10 19:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-10 19:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 20:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 20:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 21:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 21:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-10 22:00",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 22:30",11.9,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 23:00",11.9,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-10 23:30",11.9,,,5,11.9,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 00:00",11.9,,,5,11.9,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 01:00",11.9,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 01:30",11.9,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 02:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 02:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 03:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 03:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 04:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 04:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 05:00",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 05:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 06:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 06:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 07:00",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 07:30",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 08:30",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 09:00",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 09:30",12,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 10:00",11.9,,,5,11.9,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 10:30",11.9,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 11:00",11.9,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 11:30",11.9,,,5,11.9,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-11 12:30",12.1,,,5,12,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-11 13:00",12.1,,,5,12,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-11 13:30",12.1,,,5,12,,,10,11.9,,,15
±âÀå(bgj8a),"2017-03-11 14:00",12.1,,,5,12,,,10,12,,,15
±âÀå(bgj8a),"2017-03-11 14:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 15:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 15:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 16:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-11 16:30",12.2,,,5,12.2,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 17:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-11 17:30",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-11 18:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-11 18:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-11 19:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-11 19:30",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-11 20:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-11 20:30",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-11 21:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 21:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 22:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 22:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 23:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-11 23:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 00:00",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 00:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 01:00",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 01:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 02:00",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 02:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 03:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 03:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 04:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 04:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 05:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 05:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 06:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 06:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 07:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 07:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 08:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 08:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 09:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 09:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 10:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 10:30",12,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 11:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 11:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 12:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 12:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 13:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 13:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 14:00",12.2,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 14:30",12.2,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 15:00",12.2,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 15:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 16:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 16:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 17:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 17:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 18:00",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 18:30",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 19:00",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 20:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 20:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 21:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 21:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 22:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-12 23:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-12 23:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 00:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 00:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 01:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 01:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 02:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 02:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 03:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 03:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 04:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 04:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 05:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 05:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 06:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 06:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 07:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 07:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 08:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 08:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 09:00",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 09:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 10:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 10:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 11:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 11:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-13 12:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 13:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 13:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 14:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 14:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 15:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 15:30",12.2,,,5,12.2,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-13 16:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 16:30",12.2,,,5,12.2,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-13 17:00",12.2,,,5,12.2,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-13 17:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 18:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 18:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 19:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 19:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 20:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 20:30",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 21:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 21:30",12.2,,,5,12.2,,,10,12.3,,,15
±âÀå(bgj8a),"2017-03-13 22:00",12.2,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 22:30",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 23:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-13 23:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-14 00:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-14 00:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 01:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 01:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 02:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 02:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 03:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 03:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 04:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 04:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 05:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-14 06:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-14 06:30",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-14 07:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 07:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 08:00",12.1,,,5,12.1,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-14 08:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 09:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 09:30",12.1,,,5,12,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 10:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 11:00",12.1,,,5,12.2,,,10,12.2,,,15
±âÀå(bgj8a),"2017-03-14 11:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 12:00",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 12:30",12.1,,,5,12.1,,,10,12.1,,,15
±âÀå(bgj8a),"2017-03-14 13:00",12.1,,,5,12.1,,,10,12.1,,,15
