"°üÃø¼Ò","°üÃøÀÏ½Ã","Ç¥Ãþ¼ö¿Â(¡É)","Ç¥Ãþ ¿°ºÐ(psu)","Ç¥Ãþ DO(mg/L)","Ç¥Ãþ¼ö½É(m)","ÁßÃþ¼ö¿Â(¡É)","ÃþÃþ ¿°ºÐ(psu)","ÃþÃþ DO(mg/L)","ÃþÃþ¼ö½É(m)","ÀúÃþ¼ö¿Â(¡É)","ÀúÃþ ¿°ºÐ(psu)","ÀúÃþ DO(mg/L)","ÀúÃþ¼ö½É(m)"
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-03 19:30","15.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-03 20:00","15.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-03 20:30","15.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-03 21:00","15.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-03 21:30","15.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-03 22:00","15.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-03 22:30","15.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-03 23:00","15.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-03 23:30","15.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 00:00","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 00:30","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 01:00","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 01:30","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 02:00","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 02:30","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 03:00","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 03:30","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 04:00","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 04:30","15.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 05:00","15.3",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 05:30","15.3",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 06:00","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 06:30","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 07:00","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 07:30","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 08:00","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 08:30","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 09:00","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 09:30","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 10:00","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 10:30","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 11:00","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 11:30","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 12:00","15.3",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 12:30","15.3",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 13:00","15.3",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 13:30","15.3",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 14:00","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 14:30","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 15:00","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 15:30","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 16:00","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 16:30","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 17:00","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 17:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 18:00","14.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 18:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 19:00","14.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 19:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 20:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 20:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 21:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 21:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 22:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 22:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 23:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-04 23:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 00:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 00:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 01:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 01:30","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 02:00","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 02:30","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 03:00","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 03:30","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 04:00","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 04:30","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 05:00","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 05:30","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 06:00","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 06:30","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 07:00","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 07:30","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 08:00","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 08:30","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 09:00","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 09:30","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 10:00","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 10:30","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 11:00","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 11:30","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 12:00","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 12:30","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 13:00","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 13:30","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 14:00","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 14:30","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 15:00","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 15:30","15.2",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 16:00","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 16:30","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 17:00","15.1",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 17:30","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 18:00","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 18:30","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 19:00","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 19:30","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 20:00","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 20:30","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 21:00","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 21:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 22:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 22:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 23:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-05 23:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 00:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 00:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 01:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 01:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 02:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 02:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 03:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 03:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 04:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 04:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 05:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 05:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 06:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 06:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 07:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 07:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 08:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 08:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 09:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 09:30","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 10:00","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 10:30","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 11:00","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 11:30","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 12:00","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 12:30","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 13:00","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 13:30","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 14:00","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 14:30","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 15:00","15.0",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 15:30","14.9",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 16:00","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 16:30","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 17:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 17:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 18:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 18:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 19:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 19:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 20:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 20:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 21:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 21:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 22:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 22:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 23:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-06 23:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 00:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 00:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 01:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 01:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 02:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 02:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 03:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 03:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 04:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 04:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 05:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 05:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 06:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 06:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 07:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 07:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 08:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 08:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 09:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 09:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 10:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 10:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 11:00","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 11:30","14.8",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 12:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 12:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 13:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 13:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 14:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 14:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 15:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 15:30","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 16:00","14.7",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 16:30","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 17:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 17:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 18:00","14.6",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 18:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 19:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 19:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 20:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 20:30","14.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 21:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 21:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 22:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 22:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 23:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-07 23:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 00:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 00:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 01:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 01:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 02:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 02:30","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 03:00","14.5",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 03:30","14.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 04:00","14.4",,,,,,,,,,,
»ïÃ´(±â»óÃ»ÆÄ°íºÎÀÌ)(kma09),"2022-12-08 04:30","14.4",,,,,,,,,,,
